timestamp_utc,instrument_symbol,open_price,high_price,low_price,close_price,interval_traded_volume,bid_volume_level_1,ask_volume_level_1,bid_distance_level_1,ask_distance_level_1,bid_volume_level_2,ask_volume_level_2,bid_distance_level_2,ask_distance_level_2,bid_volume_level_3,ask_volume_level_3,bid_distance_level_3,ask_distance_level_3,bid_volume_level_4,ask_volume_level_4,bid_distance_level_4,ask_distance_level_4,bid_volume_level_5,ask_volume_level_5,bid_distance_level_5,ask_distance_level_5,bid_volume_level_6,ask_volume_level_6,bid_distance_level_6,ask_distance_level_6,bid_volume_level_7,ask_volume_level_7,bid_distance_level_7,ask_distance_level_7,bid_volume_level_8,ask_volume_level_8,bid_distance_level_8,ask_distance_level_8,bid_volume_level_9,ask_volume_level_9,bid_distance_level_9,ask_distance_level_9,bid_volume_level_10,ask_volume_level_10,bid_distance_level_10,ask_distance_level_10
2026-02-15T00:45:00Z,ETH-USDT,2073.65,2073.65,2073.65,2073.65,166.8589,239.9966,93.7212,0.2411,0.2411,249.7578,173.0501,0.7234,0.7234,281.4639,526.3781,1.2056,1.2056,518.7599,589.1119,1.6878,1.6878,728.1534,911.9273,2.1701,2.1701,822.6887,1134.4198,2.6523,2.6523,1074.7499,1237.6972,3.1346,3.1346,1212.1388,1429.3929,3.6168,3.6168,1351.1689,1727.4003,4.0991,4.0991,1693.6343,2009.4341,4.5813,4.5813
2026-02-15T00:50:00Z,ETH-USDT,2077.15,2077.15,2077.15,2077.15,83.3392,108.4995,58.1789,0.2407,0.2407,152.0191,89.0288,0.7221,0.7221,381.7938,133.6808,1.2036,1.2036,592.0197,233.4905,1.685,1.685,824.1018,538.5028,2.1664,2.1664,1115.7134,834.4254,2.6479,2.6479,1187.8914,862.0803,3.1293,3.1293,1533.0959,1095.7926,3.6107,3.6107,1600.2695,1219.6758,4.0921,4.0921,1851.4026,1880.5332,4.5736,4.5736
2026-02-15T00:55:00Z,ETH-USDT,2078.95,2078.95,2078.95,2078.95,84.93835,55.61,114.2667,0.2405,0.2405,80.074,139.2106,0.7215,0.7215,283.306,260.7069,1.2025,1.2025,492.1636,560.5031,1.6835,1.6835,582.4344,658.6635,2.1646,2.1646,818.1905,897.8667,2.6456,2.6456,1070.4729,1036.4318,3.1266,3.1266,1282.5386,1151.7797,3.6076,3.6076,1734.1991,1283.6399,4.0886,4.0886,1769.4147,1503.4271,4.5696,4.5696
2026-02-15T01:00:00Z,ETH-USDT,2080.65,2080.65,2080.65,2080.65,62.39725,47.3714,77.4231,0.2403,0.2403,139.3295,86.4213,0.7209,0.7209,182.6612,136.5273,1.2015,1.2015,258.4155,508.7138,1.6822,1.6822,657.5881,918.3573,2.1628,2.1628,785.1049,1292.5067,2.6434,2.6434,1013.8,1474.3462,3.124,3.124,1244.3636,1692.8813,3.6046,3.6046,1284.215,1766.0313,4.0853,4.0853,1399.4099,1858.6482,4.5659,4.5659
2026-02-15T01:05:00Z,ETH-USDT,2083.75,2083.75,2083.75,2083.75,112.9813,209.9235,16.0391,0.24,0.24,237.5426,43.4738,0.7199,0.7199,344.1624,119.5059,1.1998,1.1998,682.6158,496.8187,1.6797,1.6797,798.7636,539.1155,2.1596,2.1596,1080.233,866.9906,2.6395,2.6395,1172.3335,1101.038,3.1194,3.1194,1252.9621,1126.6317,3.5993,3.5993,1516.9887,1301.2989,4.0792,4.0792,1768.3685,1774.8604,4.5591,4.5591
2026-02-15T01:10:00Z,ETH-USDT,2082.45,2082.45,2082.45,2082.45,316.8489,633.6378,0.06,0.2401,0.2401,748.844,0.0773,0.7203,1.2005,808.4925,22.4816,1.2005,1.6807,1263.2928,111.1447,1.6807,2.1609,1365.1582,125.0168,2.1609,2.6411,1594.475,232.5027,2.6411,3.1213,1791.8126,747.4837,3.1213,3.6015,1842.6305,973.8025,3.6015,4.0817,1912.7461,1019.1097,4.0817,4.5619,2223.7835,1241.6087,4.5619,5.0421
2026-02-15T01:15:00Z,ETH-USDT,2081.05,2081.05,2081.05,2081.05,85.54985,51.4405,119.6592,0.2403,0.2403,51.4478,172.5099,0.7208,0.7208,51.4551,316.8016,1.2013,1.2013,177.538,668.706,1.6818,1.6818,295.1973,921.8618,2.1624,2.1624,494.0745,1130.1504,2.6429,2.6429,820.598,1335.6715,3.1234,3.1234,869.826,1449.7201,3.6039,3.6039,1179.777,1894.5342,4.0845,4.0845,1229.8319,2003.7097,4.565,4.565
2026-02-15T01:20:00Z,ETH-USDT,2065.95,2065.95,2065.95,2065.95,223.7412,149.574,297.9084,0.242,0.242,154.8209,303.6407,0.7261,0.7261,160.1358,532.6267,1.2101,1.2101,215.0501,743.9245,1.6941,1.6941,447.1682,1134.2895,2.1782,2.1782,653.8236,1178.0528,2.6622,2.6622,978.1681,1505.8872,3.1463,3.1463,1006.163,1616.3836,3.6303,3.6303,1146.1573,1946.346,4.1143,4.1143,1614.7033,2205.5341,4.5984,4.5984
2026-02-15T01:25:00Z,ETH-USDT,2061.65,2061.65,2061.65,2061.65,341.3432,0.06,682.6264,0.7276,0.7276,3.0292,1384.0018,1.2126,1.2126,27.2161,1558.6164,1.6977,1.6977,144.212,1865.3418,2.1827,2.1827,149.228,1994.6681,2.6678,2.6678,293.2904,2136.8674,3.1528,3.1528,428.5264,2634.2745,3.6379,3.6379,655.2977,2727.1984,4.1229,4.1229,1093.9896,2779.3926,4.608,4.608,1147.0695,2887.0738,5.093,5.093
2026-02-15T01:30:00Z,ETH-USDT,2061.35,2061.35,2061.35,2061.35,76.52205,0.1542,152.8899,0.2426,0.2426,0.1691,1321.1143,0.7277,0.7277,0.7528,1620.4916,1.2128,1.2128,24.7518,2976.3545,1.6979,1.6979,28.1513,3451.2192,2.183,2.183,31.3088,3730.536,2.6682,2.6682,107.9494,3949.9271,3.1533,3.1533,116.2622,4265.167,3.6384,3.6384,342.8725,4804.1753,4.1235,4.1235,616.9088,4918.3011,4.6086,4.6086
2026-02-15T01:35:00Z,ETH-USDT,2059.95,2059.95,2059.95,2059.95,97.1362,0.0333,194.2391,0.2427,0.2427,18.2558,231.1025,0.7282,0.7282,39.3409,626.0081,1.2136,1.2136,136.7985,881.0185,1.6991,1.6991,277.6847,1284.2733,2.1845,2.1845,311.3012,1288.8464,2.67,2.67,615.1912,1447.6796,3.1554,3.1554,854.9621,1530.9319,3.6409,3.6409,1058.7937,1710.0576,4.1263,4.1263,1360.0911,2058.0664,4.6118,4.6118
2026-02-15T01:40:00Z,ETH-USDT,2055.45,2055.45,2055.45,2055.45,115.81145,36.934,194.6889,0.2433,0.2433,55.1902,393.0673,1.2163,0.7298,84.6595,714.1711,1.7028,1.2163,159.8143,947.329,2.1893,1.7028,191.0983,1162.7415,2.6758,2.1893,308.0798,1278.637,3.1623,2.6758,693.9764,1358.9651,3.6488,3.1623,951.3946,1407.5683,4.1353,3.6488,977.6491,1639.3294,4.6219,4.1353,1210.7342,1985.1204,5.1084,4.6219
2026-02-15T01:45:00Z,ETH-USDT,2057.75,2057.75,2057.75,2057.75,201.29015,368.1873,34.393,0.243,0.243,592.5287,43.7745,0.729,0.729,908.9402,72.044,1.2149,1.2149,1133.9851,128.1326,1.7009,1.7009,1484.4191,328.5052,2.1869,2.1869,1828.266,522.855,2.6728,2.6728,1961.783,839.2643,3.1588,3.1588,2324.7246,997.7356,3.6448,3.6448,2369.6516,1099.76,4.1307,4.1307,2477.9551,1287.5344,4.6167,4.6167
2026-02-15T01:50:00Z,ETH-USDT,2059.65,2059.65,2059.65,2059.65,149.7737,188.9556,110.5918,0.2428,0.2428,228.0813,128.7211,0.7283,0.7283,340.7562,509.6437,1.2138,1.2138,530.5727,531.0826,1.6993,1.6993,792.2976,814.5576,2.1848,2.1848,1027.8555,861.6423,2.6704,2.6704,1267.8698,955.3033,3.1559,3.1559,1427.4722,1122.168,3.6414,3.6414,1753.6894,1426.2265,4.1269,4.1269,2186.04,1843.6158,4.6124,4.6124
2026-02-15T01:55:00Z,ETH-USDT,2062.95,2062.95,2062.95,2062.95,87.58725,84.1092,91.0653,0.2424,0.2424,168.2842,106.4241,0.7271,0.7271,207.5375,220.8667,1.2119,1.2119,343.0551,530.8614,1.6966,1.6966,465.1,951.5498,2.1813,2.1813,646.9121,1093.324,2.6661,2.6661,952.8186,1208.6673,3.1508,3.1508,999.7373,1248.4734,3.6356,3.6356,1176.9541,1809.6399,4.1203,4.1203,1370.8289,1955.8647,4.6051,4.6051
2026-02-15T02:00:00Z,ETH-USDT,2064.75,2064.75,2064.75,2064.75,126.34205,252.6241,0.06,0.2422,0.2422,469.5408,0.0673,0.7265,0.7265,656.7031,4.5019,1.2108,1.2108,790.1234,124.1422,1.6951,1.6951,1086.6435,375.1512,2.1794,2.1794,1330.093,640.3347,2.6638,2.6638,1394.2248,1072.0021,3.1481,3.1481,1528.6077,1203.937,3.6324,3.6324,1976.9181,1456.9507,4.1167,4.1167,2214.5419,1736.8716,4.601,4.601
2026-02-15T02:05:00Z,ETH-USDT,2058.85,2058.85,2058.85,2058.85,84.0216,138.0103,30.0329,0.2429,0.2429,168.0838,42.7958,0.7286,0.7286,259.1973,125.4576,1.2143,1.2143,296.0443,408.8432,1.7,1.7,511.0628,491.8911,2.1857,2.1857,714.5984,519.7696,2.6714,2.6714,952.1222,656.6042,3.1571,3.1571,1285.8829,755.4794,3.6428,3.6428,1323.7012,1081.9835,4.1285,4.1285,1639.389,1378.4782,4.6142,4.6142
2026-02-15T02:10:00Z,ETH-USDT,2059.05,2059.05,2059.05,2059.05,186.08975,19.9312,352.2483,0.2428,0.2428,27.7898,413.522,0.7285,0.7285,133.3254,587.5445,1.2142,1.2142,302.6064,781.374,1.6998,1.6998,669.5747,889.1393,2.1855,2.1855,930.6854,1119.6236,2.6711,2.6711,1122.2525,1461.9891,3.1568,3.1568,1278.3099,1692.2852,3.6425,3.6425,1473.8069,1792.5159,4.1281,4.1281,1845.0013,1994.6771,4.6138,4.6138
2026-02-15T02:15:00Z,ETH-USDT,2058.95,2058.95,2058.95,2058.95,236.68725,8.4001,464.9744,0.2428,0.2428,11.6082,661.9943,0.7285,0.7285,31.0215,979.4231,1.2142,1.2142,48.7554,1235.0565,1.6999,1.6999,134.1134,1404.8735,2.1856,2.1856,426.4423,1731.5136,2.6713,2.6713,547.9773,1755.3582,3.1569,3.1569,786.2534,1809.6175,3.6426,3.6426,1037.2631,1892.8177,4.1283,4.1283,1078.5613,2132.5818,4.614,4.614
2026-02-15T02:20:00Z,ETH-USDT,2054.75,2054.75,2054.75,2054.75,80.02085,63.1732,96.8685,0.2433,0.2433,160.9225,188.877,0.73,0.73,296.8065,3647.1464,1.2167,1.2167,422.7789,3997.9696,1.7034,1.7034,669.6746,4042.7099,2.19,2.19,990.0457,4332.7635,2.6767,2.6767,1250.9279,4520.0449,3.1634,3.1634,1478.5161,4562.1207,3.6501,3.6501,1736.7267,4821.3821,4.1368,4.1368,2066.4882,4981.9748,4.6234,4.6234
2026-02-15T02:25:00Z,ETH-USDT,2056.05,2056.05,2056.05,2056.05,445.20395,3.1235,887.2844,0.2432,0.2432,10.0861,1696.112,0.7296,0.7296,33.5652,1786.9017,1.2159,1.2159,40.9049,1856.7775,1.7023,1.7023,142.5225,2075.5956,2.1887,2.1887,162.7014,2429.0102,2.675,2.675,456.4325,2611.2708,3.1614,3.1614,494.0425,2758.8188,3.6478,3.6478,876.0259,2961.5014,4.1341,4.1341,1235.4843,3092.773,4.6205,4.6205
2026-02-15T02:30:00Z,ETH-USDT,2053.45,2053.45,2053.45,2053.45,103.7017,207.396,0.0074,0.2435,0.2435,656.177,114.3861,0.7305,0.7305,934.6204,127.9687,1.2175,1.2175,1212.4556,146.9184,1.7044,1.7044,1499.8222,283.5894,2.1914,2.1914,1608.3053,559.0269,2.6784,2.6784,1878.1202,806.8807,3.1654,3.1654,2000.8278,920.8943,3.6524,3.6524,2133.946,1103.9507,4.1394,4.1394,2268.9995,1206.9585,4.6264,4.6264
2026-02-15T02:35:00Z,ETH-USDT,2059.35,2059.35,2059.35,2059.35,325.5628,524.6379,126.4877,0.2428,0.2428,746.9501,221.0885,0.7284,0.7284,917.667,298.3573,1.214,1.214,1433.6565,378.9493,1.6996,1.6996,1491.0989,462.3382,2.1852,2.1852,1942.0504,477.4195,2.6707,2.6707,2049.0853,573.944,3.1563,3.1563,2147.9405,705.9624,3.6419,3.6419,2217.0555,940.1161,4.1275,4.1275,2317.1396,1109.9849,4.6131,4.6131
2026-02-15T02:40:00Z,ETH-USDT,2057.15,2057.15,2057.15,2057.15,69.6275,127.5804,11.6746,0.2431,0.2431,183.9191,33.2635,0.7292,0.7292,388.777,36.6299,1.2153,1.2153,628.2831,164.6337,1.7014,1.7014,881.6717,255.591,2.1875,2.1875,1187.7323,442.104,2.6736,2.6736,1438.5783,900.0619,3.1597,3.1597,1703.7248,946.0275,3.6458,3.6458,1879.3176,1269.8325,4.1319,4.1319,1993.6105,1512.4056,4.618,4.618
2026-02-15T02:45:00Z,ETH-USDT,2058.05,2058.05,2058.05,2058.05,82.1577,164.2821,0.0333,0.2429,0.2429,273.9087,19.1225,0.7288,0.7288,440.7665,22.952,1.2147,1.2147,748.4499,38.9483,1.7006,1.7006,887.6198,333.4003,2.1865,2.1865,1293.7075,570.1393,2.6724,2.6724,1574.0729,608.1215,3.1583,3.1583,1799.681,770.4642,3.6442,3.6442,1850.9502,992.2289,4.1301,4.1301,2312.9587,1349.7423,4.616,4.616
2026-02-15T02:50:00Z,ETH-USDT,2060.95,2060.95,2060.95,2060.95,205.16325,104.2761,306.0504,0.2426,0.2426,136.0734,564.0442,0.7278,0.7278,187.767,583.7376,1.213,1.213,269.29,879.3805,1.6982,1.6982,491.6087,909.6705,2.1835,2.1835,786.3436,1171.0125,2.6687,2.6687,843.7582,1311.9858,3.1539,3.1539,1348.0292,1494.3091,3.6391,3.6391,1532.1954,1851.6411,4.1243,4.1243,1774.4661,2144.5322,4.6095,4.6095
2026-02-15T02:55:00Z,ETH-USDT,2058.55,2058.55,2058.55,2058.55,360.10275,2.1303,718.0752,0.2429,0.2429,6.8211,1338.2405,0.7287,0.7287,53.3834,1488.2654,1.2144,1.2144,107.132,1527.7594,1.7002,1.7002,210.5379,1647.344,2.186,2.186,254.1992,1699.3547,2.6718,2.6718,514.6811,2035.1188,3.1576,3.1576,963.9621,2481.3252,3.6433,3.6433,1508.7337,2593.241,4.1291,4.1291,1801.8574,2641.6554,4.6149,4.6149
2026-02-15T03:00:00Z,ETH-USDT,2059.05,2059.05,2059.05,2059.05,178.86745,49.5763,308.1586,0.2428,0.2428,69.391,397.7997,0.7285,0.7285,126.3779,569.5877,1.2142,1.2142,228.6317,905.2238,1.6998,1.6998,287.82,1079.1008,2.1855,2.1855,434.3169,1192.4426,2.6711,2.6711,738.7578,1257.9479,3.1568,3.1568,1363.0354,1587.8948,3.6425,3.6425,1524.6795,1893.6876,4.1281,4.1281,1673.7909,2037.691,4.6138,4.6138
2026-02-15T03:05:00Z,ETH-USDT,2061.95,2061.95,2061.95,2061.95,195.64055,2.9792,388.3019,0.2425,0.2425,18.0297,400.2859,0.7275,0.7275,47.8292,835.4149,1.2124,1.2124,100.4898,868.7436,1.6974,1.6974,163.1108,983.1178,2.1824,2.1824,414.1666,1002.2452,2.6674,2.6674,651.9959,1466.7179,3.1524,3.1524,891.1243,1578.2529,3.6373,3.6373,1023.0005,1726.8486,4.1223,4.1223,1234.3596,1932.3069,4.6073,4.6073
2026-02-15T03:10:00Z,ETH-USDT,2056.65,2056.65,2056.65,2056.65,625.49605,3.173,1247.8191,0.2431,0.2431,3.2122,1694.0989,0.7293,0.7293,3.268,1706.9409,1.2156,1.2156,134.4931,1885.7347,1.7018,1.7018,161.2026,2169.8575,2.188,2.188,207.5117,2515.4098,2.6743,2.6743,397.9931,3086.2707,3.1605,3.1605,561.9489,3207.3518,3.6467,3.6467,809.3568,3295.9163,4.1329,4.1329,1069.5846,3370.8278,4.6192,4.6192
2026-02-15T03:15:00Z,ETH-USDT,2058.35,2058.35,2058.35,2058.35,111.2017,26.4242,195.9792,0.2429,0.2429,53.0365,287.6371,0.7287,0.7287,96.9345,486.0498,1.2146,1.2146,170.9687,767.4635,1.7004,1.7004,296.165,838.4903,2.1862,2.1862,431.3528,942.9729,2.672,2.672,727.3487,1161.0679,3.1579,3.1579,955.0179,1514.2295,3.6437,3.6437,1150.3083,1962.3629,4.1295,4.1295,1613.5502,2049.5481,4.6153,4.6153
2026-02-15T03:20:00Z,ETH-USDT,2057.05,2057.05,2057.05,2057.05,96.95195,154.7767,39.1272,0.2431,0.2431,178.4681,100.0517,0.7292,0.7292,229.1292,156.096,1.2153,1.2153,276.4042,445.3721,1.7015,1.7015,563.7499,485.7416,2.1876,2.1876,915.197,709.095,2.6737,2.6737,1059.1123,762.3135,3.1599,3.1599,1174.73,1013.8898,3.646,3.646,1371.213,1135.8889,4.1321,4.1321,1716.0419,1200.7332,4.6183,4.6183
2026-02-15T03:25:00Z,ETH-USDT,2054.55,2054.55,2054.55,2054.55,278.9637,7.107,550.8204,0.2434,0.2434,17.0569,920.3793,0.7301,0.7301,22.1686,969.8438,1.2168,1.2168,35.9848,1005.7536,1.7035,1.7035,66.6263,1155.0289,2.1903,2.1903,181.8927,1639.8552,2.677,2.677,347.5752,1846.3866,3.1637,3.1637,608.1356,1986.2536,3.6504,3.6504,1028.8416,2190.0397,4.1372,4.1372,1081.9961,2251.1828,4.6239,4.6239
2026-02-15T03:30:00Z,ETH-USDT,2046.95,2046.95,2046.95,2046.95,109.37415,168.1714,50.5769,0.2443,0.2443,223.1352,50.7696,0.7328,0.7328,224.2349,69.0962,1.2213,1.2213,249.8582,135.5549,1.7099,1.7099,251.572,251.1168,2.1984,2.1984,347.5987,317.0127,2.6869,2.6869,364.5858,320.4529,3.1755,3.1755,449.9631,456.4709,3.664,3.664,477.9974,531.6631,4.1525,4.1525,663.0474,552.3952,4.6411,4.6411
2026-02-15T03:35:00Z,ETH-USDT,2043.75,2043.75,2043.75,2043.75,157.4842,19.126,295.8424,0.2446,0.2446,19.3706,325.2898,1.2232,0.7339,20.2824,610.038,1.7125,1.2232,26.2047,927.625,2.2018,1.7125,53.3172,1109.6246,2.6911,2.2018,108.8507,1425.5551,3.1804,2.6911,335.8147,1607.5631,3.6697,3.1804,557.7258,1768.4169,4.159,3.6697,844.9809,1868.4075,4.6483,4.159,890.4003,2048.1104,5.1376,4.6483
2026-02-15T03:40:00Z,ETH-USDT,2042.25,2042.25,2042.25,2042.25,161.35665,1.1094,321.6039,0.2448,0.2448,18.2781,494.4544,0.7345,0.7345,74.8968,606.0212,1.2241,1.2241,188.9764,702.6751,1.7138,1.7138,415.5451,887.129,2.2035,2.2035,558.4252,985.5664,2.6931,2.6931,820.0565,1197.2113,3.1828,3.1828,921.3751,1668.363,3.6724,3.6724,995.3836,1900.6333,4.1621,4.1621,1337.9908,2155.533,4.6517,4.6517
2026-02-15T03:45:00Z,ETH-USDT,2054.95,2054.95,2054.95,2054.95,69.81415,18.4516,121.1767,0.2433,0.2433,19.6142,215.5213,0.7299,0.7299,21.2556,354.3703,1.2166,1.2166,44.1822,551.3717,1.7032,1.7032,258.8088,981.0493,2.1898,2.1898,268.5354,1018.0852,2.6765,2.6765,413.8507,1223.2373,3.1631,3.1631,735.2758,1496.0065,3.6497,3.6497,970.8394,1694.4216,4.1364,4.1364,1044.0406,1713.8725,4.623,4.623
2026-02-15T03:50:00Z,ETH-USDT,2056.45,2056.45,2056.45,2056.45,77.07565,142.4808,11.6705,0.2431,0.2431,449.2709,49.7612,0.7294,0.7294,516.4638,147.3299,1.2157,1.2157,810.3189,162.8802,1.702,1.702,818.2765,374.4007,2.1882,2.1882,875.4467,622.2106,2.6745,2.6745,1082.1514,907.257,3.1608,3.1608,1167.1677,1227.6882,3.6471,3.6471,1257.0476,1410.0453,4.1333,4.1333,1400.3272,1669.9583,4.6196,4.6196
2026-02-15T03:55:00Z,ETH-USDT,2058.25,2058.25,2058.25,2058.25,122.0576,11.05,233.0652,0.2429,0.2429,14.3906,502.914,0.7288,0.7288,28.5165,722.5613,1.2146,1.2146,45.941,1012.7584,1.7005,1.7005,94.9631,1063.2864,2.1863,2.1863,400.4081,1351.0179,2.6722,2.6722,502.8866,1385.7996,3.158,3.158,727.6763,1496.783,3.6439,3.6439,791.8836,1878.5843,4.1297,4.1297,1001.9078,2008.3825,4.6156,4.6156
2026-02-15T04:00:00Z,ETH-USDT,2060.35,2060.35,2060.35,2060.35,223.7279,427.7948,19.661,0.2427,0.2427,458.8397,21.9314,0.728,0.728,750.9018,22.0277,1.2134,1.2134,776.9214,96.7842,1.6987,1.6987,892.7107,323.8222,2.1841,2.1841,1105.7998,604.765,2.6694,2.6694,1402.0235,794.3713,3.1548,3.1548,1559.009,929.0211,3.6402,3.6402,1894.4485,1172.9052,4.1255,4.1255,2038.8438,1415.2285,4.6109,4.6109
2026-02-15T04:05:00Z,ETH-USDT,2073.05,2073.05,2073.05,2073.05,55.8666,21.4271,90.3061,0.2412,0.2412,46.8387,104.8321,1.206,0.7236,174.7163,575.425,1.6883,1.206,209.4122,810.3476,2.1707,1.6883,259.67,1027.4554,2.6531,2.1707,428.5939,1159.5561,3.1355,2.6531,490.8285,1275.9294,3.6179,3.1355,702.8504,1425.452,4.1002,3.6179,734.0434,1522.3614,4.5826,4.1002,852.0157,1639.9169,5.065,4.5826
2026-02-15T04:10:00Z,ETH-USDT,2080.85,2080.85,2080.85,2080.85,50.48805,11.5337,89.4424,0.2403,0.2403,12.6153,167.9167,0.7209,0.7209,28.9658,179.5923,1.2014,1.2014,174.0235,349.4222,1.682,1.682,573.5088,462.1867,2.1626,2.1626,670.7936,499.3818,2.6432,2.6432,832.3548,597.7712,3.1237,3.1237,852.6557,934.8406,3.6043,3.6043,875.3228,1186.2383,4.0849,4.0849,954.6458,1234.9876,4.5654,4.5654
